,source,target
5832,patologia,ptaquiloser
5833,patologia,irritação
5834,patologia,articulação
5835,patologia,bexiga
5836,inflamação,fósforar
5837,inflamação,glândula
5838,inflamação,aniônico
5839,inflamação,inibidor
5840,quimotripsina,pancreática
5841,quimotripsina,tripsina
5842,quimotripsina,coproduto
5843,quimotripsina,bócio
5844,azebuadar,pata
5845,azebuadar,urease
5846,azebuadar,descongelar
5847,azebuadar,sanitizar
5848,cair,enfermidade
5849,cair,cuidado
5850,cair,entrada
5851,cair,unidade
5852,raiva,carbúnculo
5853,raiva,macio
5854,raiva,olho
5855,raiva,espáduo
5856,base,molécular
5857,base,seco
5858,base,dieta
5859,base,limpo
5860,unidade,alimento
5861,unidade,concentrado
5862,unidade,comercial
5863,unidade,volumoso
5864,pepsina,tostagem
5865,pepsina,aminoácido
5866,pepsina,ácer
5867,pepsina,fítico
5868,certo,gestação
5869,certo,parir
5870,certo,ultrassonografia
5871,certo,medir
5872,vacinação,núcleo
5873,vacinação,morte
5874,vacinação,doador
5875,vacinação,estressar
5876,quaternário,pneumonia
5877,quaternário,embarcadouro
5878,quaternário,lado
5879,quaternário,traumático
5880,salmonelose,enzima
5881,salmonelose,suficiente
5882,salmonelose,fluido
5883,salmonelose,interferir
5884,transgênica,florescimento
5885,transgênica,condensatu
5886,transgênica,estria
5887,transgênica,mucunoide
5888,prateleira,natimorto
5889,prateleira,risco
5890,prateleira,fêmeo
5891,prateleira,medir
5892,parteiro,banho
5893,parteiro,lado
5894,parteiro,fibroso
5895,parteiro,fabricante
5896,arroxear,manganês
5897,arroxear,nlemfuensis
5898,arroxear,fita
5899,arroxear,derivar
5900,reação,terapêutico
5901,reação,protozoário
5902,reação,medo
5903,reação,rinotraqueítar
5904,fotossintético,perene
5905,fotossintético,latão
5906,fotossintético,zebuínos
5907,fotossintético,ferrugem
5908,mocha,septicemia
5909,mocha,raço
5910,mocha,endogamia
5911,mocha,estressar
5912,velho,cabeça
5913,velho,obeso
5914,velho,anestro
5915,velho,emagrecimento
5916,consumidor,meio
5917,consumidor,físico
5918,consumidor,modo
5919,consumidor,fator
5920,cobalto,miúdo
5921,cobalto,manganês
5922,cobalto,enxofre
5923,cobalto,veneno
5924,fascicular,semiáridar
5925,fascicular,toxina
5926,fascicular,perene
5927,fascicular,aceiro
5928,carbúnculo,raiva
5929,carbúnculo,espáduo
5930,carbúnculo,formigo
5931,carbúnculo,macio
5932,espessura,retal
5933,espessura,bovina
5934,espessura,régua
5935,espessura,seleno
5936,tomar,armazenamento
5937,tomar,cuidado
5938,tomar,auxiliar
5939,tomar,instalação
5940,radiação,balança
5941,radiação,prostaglandina
5942,radiação,latão
5943,radiação,frigidez
5944,rótulo,sanguíneo
5945,rótulo,ruminante
5946,rótulo,primípara
5947,rótulo,esporo
5948,vermífugo,palatabilidade
5949,vermífugo,bom
5950,vermífugo,orientar
5951,vermífugo,perfil
5952,pele,libido
5953,pele,agulha
5954,pele,mamite
5955,pele,eletroejaculação
5956,fenótipo,parasiticida
5957,fenótipo,deslocamento
5958,fenótipo,descongelar
5959,fenótipo,cetose
5960,telefone,nematoide
5961,telefone,olho
5962,telefone,carbúnculo
5963,telefone,fitoterapia
5964,periparto,abomaso
5965,periparto,poeira
5966,periparto,solubilil
5967,periparto,seleno
5968,cruzar,vaca
5969,cruzar,hectare
5970,cruzar,demorar
5971,cruzar,gestante
5972,purpureum,queijo
5973,purpureum,sphacelatar
5974,purpureum,adiposo
5975,purpureum,sintomático
5976,gestante,gordo
5977,gestante,magro
5978,gestante,magra
5979,gestante,anestro
5980,via,detenção
5981,via,argiluviação
5982,via,estolão
5983,via,argila
5984,incrustação,junto
5985,incrustação,sabão
5986,incrustação,aquecedor
5987,incrustação,acidose
5988,instalação,maneira
5989,instalação,principal
5990,instalação,auxiliar
5991,instalação,praga
5992,suficiente,interferir
5993,suficiente,pelar
5994,suficiente,salmonelose
5995,suficiente,fluido
5996,septicemia,contagioso
5997,septicemia,endovenoso
5998,septicemia,cérebro
5999,septicemia,endogamia
6000,macio,serragem
6001,macio,raiva
6002,macio,ripado
6003,macio,oral
6004,bócio,papo
6005,bócio,quelação
6006,bócio,cítrico
6007,bócio,textura
6008,ferrar,decumbente
6009,ferrar,butírico
6010,ferrar,erradicar
6011,ferrar,ferimento
6012,biológico,solúvel
6013,biológico,raspar
6014,biológico,regrar
6015,biológico,endoparasita
6016,teto,desinfecção
6017,teto,lavar
6018,teto,desinfetante
6019,teto,portão
6020,minutiflora,parasitose
6021,minutiflora,tetania
6022,minutiflora,maturação
6023,minutiflora,metacercária
6024,parasitária,tristezar
6025,parasitária,manganês
6026,parasitária,cirurgia
6027,parasitária,enxofre
6028,desfolha,piquete
6029,desfolha,arborização
6030,desfolha,pastagem
6031,desfolha,meloso
6032,subnutrição,cabeça
6033,subnutrição,anestro
6034,subnutrição,útero
6035,subnutrição,velho
6036,clorídrico,embalagem
6037,clorídrico,acidose
6038,clorídrico,ruminante
6039,clorídrico,sanguíneo
6040,estresse,calor
6041,estresse,térmico
6042,estresse,calórico
6043,estresse,útil
6044,administração,fascicular
6045,administração,helminto
6046,administração,ciliaril
6047,administração,populaçãar
6048,ventilação,agudo
6049,ventilação,tuberculinização
6050,ventilação,herdar
6051,ventilação,revacinar
6052,acasalar,puro
6053,acasalar,zebuína
6054,acasalar,raça
6055,acasalar,zebu
6056,sexado,tremor
6057,sexado,orelha
6058,sexado,declive
6059,sexado,biberão
6060,tubo,mourão
6061,tubo,tricomonose
6062,tubo,carinho
6063,tubo,abdômen
6064,alta,rebanhar
6065,alta,reprodutivo
6066,alta,mole
6067,alta,hectare
6068,pé,mamar
6069,pé,lactente
6070,pé,bezerro
6071,pé,casa
6072,preparar,capineiro
6073,preparar,calagem
6074,preparar,garupa
6075,preparar,calcário
6076,rotativo,pastejo
6077,rotativo,piquete
6078,rotativo,aveia
6079,rotativo,arborização
6080,semiárido,pluviométrico
6081,semiárido,argila
6082,semiárido,espécies
6083,semiárido,dossel
6084,cisteína,lixiviados
6085,cisteína,salobra
6086,cisteína,regador
6087,cisteína,capilar
6088,queimar,rotor
6089,queimar,operar
6090,queimar,fermentar
6091,queimar,elétrica
6092,indesejável,forrageira
6093,indesejável,inverno
6094,indesejável,baixo
6095,indesejável,nitrogênio
6096,desmama,instalações
6097,desmama,tanchagem
6098,desmama,homeopater
6099,desmama,pomada
6100,listeriose,micoplasmose
6101,listeriose,febril
6102,listeriose,ninfa
6103,listeriose,parasitando
6104,mochar,gorduroso
6105,mochar,fígar
6106,mochar,epitelial
6107,mochar,cerco
6108,metionina,enxofrar
6109,metionina,sopa
6110,metionina,iodato
6111,metionina,lisina
6112,anaeróbia,aeróbia
6113,anaeróbia,imobilizar
6114,anaeróbia,permanente
6115,anaeróbia,aspersão
6116,gostar,bastão
6117,gostar,ovariana
6118,gostar,sintetizar
6119,gostar,dietético
6120,aspersão,injetável
6121,aspersão,papelão
6122,aspersão,spray
6123,aspersão,face
6124,subcutâneo,motivo
6125,subcutâneo,ventilar
6126,subcutâneo,dictioneura
6127,subcutâneo,ferimento
6128,drenagem,fascicular
6129,drenagem,broto
6130,drenagem,toxina
6131,drenagem,semiáridar
6132,benzeno,dodecil
6133,benzeno,quaternário
6134,benzeno,tatuagem
6135,benzeno,pneumonia
6136,drenar,maternidade
6137,drenar,exame
6138,drenar,hectare
6139,drenar,gestante
6140,cópula,petróleo
6141,cópula,urinário
6142,cópula,ave
6143,cópula,carboidrato
6144,infectividade,diafragma
6145,infectividade,cancerígeno
6146,infectividade,captura
6147,infectividade,descorna
6148,morfológico,banana
6149,morfológico,reflexo
6150,morfológico,gramíneo
6151,morfológico,tropical
6152,pneumonia,traumático
6153,pneumonia,lado
6154,pneumonia,quaternário
6155,pneumonia,nariz
6156,concha,sintetizar
6157,concha,gostar
6158,concha,gorduroso
6159,concha,cetônico
6160,manteiguer,creme
6161,manteiguer,psicrotrófica
6162,manteiguer,bronopol
6163,manteiguer,infestações
6164,lipídio,secar
6165,lipídio,molécular
6166,lipídio,aureu
6167,lipídio,obeso
6168,freezer,obstétrico
6169,freezer,granulado
6170,freezer,aditivo
6171,freezer,aparelho
6172,apetite,dor
6173,apetite,populaçãar
6174,apetite,metal
6175,apetite,anemia
6176,febril,chifr
6177,febril,micuim
6178,febril,parasitando
6179,febril,mamite
6180,descamação,nutriente
6181,descamação,febril
6182,descamação,calagem
6183,descamação,listeriose
6184,freático,roçar
6185,freático,caule
6186,freático,inimigo
6187,freático,replantio
6188,cocho,ver
6189,cocho,inseminador
6190,cocho,cobrir
6191,cocho,medir
6192,camisa,papeira
6193,camisa,ácidos
6194,camisa,alumínio
6195,camisa,plantar
6196,baixo,seca
6197,baixo,alto
6198,baixo,forragem
6199,baixo,pequeno
6200,primavera,erosãar
6201,primavera,hipoclorito
6202,primavera,enxadão
6203,primavera,absorvível
6204,oxigênio,droga
6205,oxigênio,féter
6206,oxigênio,cetônico
6207,oxigênio,heterozigoto
6208,aborto,infeccioso
6209,aborto,tuberculose
6210,aborto,metabólico
6211,aborto,doença
6212,ereto,veranico
6213,ereto,vermelhinho
6214,ereto,larval
6215,ereto,aureu
6216,lixão,aviário
6217,lixão,anestro
6218,lixão,subnutrição
6219,lixão,chorume
6220,ráquis,novilha
6221,ráquis,ventilar
6222,ráquis,exame
6223,ráquis,subnutrição
6224,bezerra,acupuntura
6225,bezerra,alvenaria
6226,bezerra,válvula
6227,bezerra,perfurar
6228,lote,identificar
6229,lote,exigência
6230,lote,vaca
6231,lote,médio
6232,agilidade,estereotipia
6233,agilidade,divisória
6234,agilidade,progesterona
6235,agilidade,segurar
6236,miíase,nódulo
6237,miíase,necropsia
6238,miíase,camomila
6239,miíase,fetal
6240,desinfecção,teto
6241,desinfecção,lavar
6242,desinfecção,sobreordenha
6243,desinfecção,desinfetante
6244,escarificaçãar,carroça
6245,escarificaçãar,capineira
6246,escarificaçãar,sulfúrico
6247,escarificaçãar,alfafal
6248,usina,sadio
6249,usina,demanda
6250,usina,cortisol
6251,usina,estereotipia
6252,pyramidalis,decumbente
6253,pyramidalis,feijão
6254,pyramidalis,sulfúrico
6255,pyramidalis,outonal
6256,úmer,sistema
6257,úmer,instalação
6258,úmer,componente
6259,úmer,principal
6260,cordão,hemorragia
6261,cordão,umbilical
6262,cordão,vidro
6263,cordão,adesivo
6264,aranha,acupuntura
6265,aranha,bezerra
6266,aranha,divisória
6267,aranha,homeopater
6268,mutação,molécular
6269,mutação,tumor
6270,mutação,balancear
6271,mutação,limpo
6272,obeso,emagrecimento
6273,obeso,velho
6274,obeso,magro
6275,obeso,aureu
6276,zebuínas,corrente
6277,zebuínas,aureus
6278,zebuínas,fítico
6279,zebuínas,biberão
6280,multiovulação,fasciolose
6281,multiovulação,suor
6282,multiovulação,mutante
6283,multiovulação,semiásper
6284,couro,locomotor
6285,couro,aparelho
6286,couro,tubo
6287,couro,retal
6288,fossa,rotor
6289,fossa,poluição
6290,fossa,derivar
6291,fossa,queimar
6292,dilatação,junta
6293,dilatação,garupar
6294,dilatação,sugador
6295,dilatação,nlemfuensis
6296,esterqueiro,superfosfato
6297,esterqueiro,secretor
6298,esterqueiro,válvula
6299,esterqueiro,prostração
6300,pequeno,anticorpo
6301,pequeno,baixo
6302,pequeno,grande
6303,pequeno,seca
6304,procedimento,mole
6305,procedimento,alimento
6306,procedimento,elétrico
6307,procedimento,pelar
6308,icterícia,irritação
6309,icterícia,cauda
6310,icterícia,articulação
6311,icterícia,cisto
6312,lactato,arroxear
6313,lactato,fita
6314,lactato,garupar
6315,lactato,rasteiro
6316,hectare,vaca
6317,hectare,cruzar
6318,hectare,demorar
6319,hectare,perder
6320,feijão,entressafra
6321,feijão,pyramidalis
6322,feijão,rizoma
6323,feijão,decumbente
6324,gasoso,ancep
6325,gasoso,estolão
6326,gasoso,dossel
6327,gasoso,pluviométrico
6328,chifre,azebuados
6329,chifre,tecnificação
6330,chifre,liber
6331,chifre,respiração
6332,brotação,capineira
6333,brotação,sulfúrico
6334,brotação,mutica
6335,brotação,rizoma
6336,estrôncio,cérebro
6337,estrôncio,gorduroso
6338,estrôncio,hipófise
6339,estrôncio,mochar
6340,osso,formigo
6341,osso,junta
6342,osso,macio
6343,osso,selo
6344,glóbulo,industrialização
6345,glóbulo,cru
6346,glóbulo,brusco
6347,glóbulo,laboratório
6348,ovário,gordo
6349,ovário,parir
6350,ovário,gestante
6351,ovário,gestação
6352,equídeo,predador
6353,equídeo,roçar
6354,equídeo,brasilense
6355,equídeo,escarificaçãar
6356,lâmina,oral
6357,lâmina,coqueiro
6358,lâmina,quebrar
6359,lâmina,desbastar
6360,tomada,folículo
6361,tomada,perna
6362,tomada,orelha
6363,tomada,gordar
6364,maturação,minutiflora
6365,maturação,recolher
6366,maturação,cupim
6367,maturação,armazenagem
6368,absorvível,borracha
6369,absorvível,ciliaril
6370,absorvível,fascicular
6371,absorvível,repouso
6372,maculoso,diagnosticar
6373,maculoso,gênerar
6374,maculoso,tristeza
6375,maculoso,febre
6376,mourão,abdômen
6377,mourão,arrepiar
6378,mourão,tubo
6379,mourão,retal
6380,alumínio,erosão
6381,alumínio,topografia
6382,alumínio,gradagem
6383,alumínio,raiz
6384,desidratadar,pomada
6385,desidratadar,dactylon
6386,desidratadar,tanchagem
6387,desidratadar,perfurar
6388,planta,tóxico
6389,planta,invasor
6390,planta,superpastejo
6391,planta,cigarrinhar
6392,semente,germinação
6393,semente,semeadura
6394,semente,plantar
6395,semente,topografia
6396,mucoso,olho
6397,mucoso,fitoterapia
6398,mucoso,junta
6399,mucoso,formigo
6400,associação,fenotípico
6401,associação,efeito
6402,associação,tóxico
6403,associação,naturalizar
6404,carrapato,infestação
6405,carrapato,parasita
6406,carrapato,trilha
6407,carrapato,eficiente
6408,rufião,grande
6409,rufião,clonagem
6410,rufião,filho
6411,rufião,mole
6412,vagina,estreptococo
6413,vagina,prolapso
6414,vagina,engorda
6415,vagina,manteiga
6416,natimorto,salgar
6417,natimorto,rendimento
6418,natimorto,pesticidar
6419,natimorto,prateleira
6420,desaleitamento,sonda
6421,desaleitamento,intestino
6422,desaleitamento,desmamar
6423,desaleitamento,desaleitar
6424,dorso,spray
6425,dorso,injetável
6426,dorso,vaginal
6427,dorso,acupuntura
6428,fermentar,operar
6429,fermentar,corrente
6430,fermentar,viscosidade
6431,fermentar,lacrado
6432,carreta,carroça
6433,carreta,capineira
6434,carreta,sulfúrico
6435,carreta,estilosante
