term1,term2,value
pastejo, cocho,1
pastejo, componente,1
pastejo, concentrado,2
pastejo, concentrar,1
pastejo, cultura,1
pastejo, decumbem,1
pastejo, decumbens,1
pastejo, desbastar,1
pastejo, desrama,1
pastejo, elevar,1
pastejo, entrar,2
pastejo, espécie,8
pastejo, estação,1
pastejo, estilosante,1
pastejo, estimular,1
pastejo, estolonífera,1
pastejo, exigência,4
pastejo, fator,1
pastejo, fertilizante,1
pastejo, foliar,1
pastejo, forrageira,15
pastejo, forrageiro,1
pastejo, forragem,6
pastejo, galho,1
pastejo, garantir,1
pastejo, gramínea,6
pastejo, grande,7
pastejo, hectare,2
pastejo, hábito,1
pastejo, infestação,1
pastejo, infraestrutura,1
pastejo, invasor,2
pastejo, inverno,1
pastejo, lactação,2
pastejo, lançar,2
pastejo, leguminosa,1
pastejo, leguminoso,1
pastejo, lento,1
pastejo, luminosidade,1
pastejo, macrocephala,1
pastejo, maneira,2
pastejo, material,1
pastejo, mecânico,1
pastejo, medida,1
pastejo, mestiço,1
pastejo, modo,1
pastejo, motivo,1
pastejo, multiflorum,1
pastejo, mão,1
pastejo, médio,3
pastejo, nitrogenada,1
pastejo, novilho,1
pastejo, nutricional,2
pastejo, nutrientes,1
pastejo, objetivo,1
pastejo, obra,1
pastejo, obtenção,1
pastejo, ordenha,1
pastejo, panicum,1
pastejo, pastagem,22
pastejo, pasto,5
pastejo, pequeno,3
pastejo, perfilhamento,1
pastejo, pesar,1
pastejo, picar,1
pastejo, piquete,9
pastejo, planta,4
pastejo, plantar,3
pastejo, plantio,5
pastejo, preparar,1
pastejo, presença,3
pastejo, pressão,3
pastejo, principal,2
pastejo, proteína,1
pastejo, quarto,1
pastejo, rasteiro,3
pastejo, recolher,1
pastejo, rotacionar,2
pastejo, rotativo,18
pastejo, sativa,2
pastejo, seco,2
pastejo, semeadura,1
pastejo, semente,1
pastejo, silagem,2
pastejo, sistema,7
pastejo, solo,9
pastejo, suficiente,1
pastejo, superpastejo,1
pastejo, suplementar,1
pastejo, taxa,3
pastejo, teor,1
pastejo, tropical,4
pastejo, vaca,6
pastejo, vegetação,1
pastejo, vitamina,1
pastejo, volumoso,1
pastejo, água,1
pastejo, útil,1
macega, baixo,2
macega, capim,2
macega, forragem,1
macega, grande,1
macega, nutritivo,1
macega, pasto,2
macega, seca,1
macega, seco,1
macega, vedação,1
pelagem, abate,1
pelagem, abrigo,1
pelagem, acasalamento,1
pelagem, adocicar,1
pelagem, alimento,1
pelagem, alto,1
pelagem, animais,1
pelagem, animal,3
pelagem, aproveitamento,1
pelagem, aproveitar,1
pelagem, açúcar,1
pelagem, base,1
pelagem, bezerreiro,1
pelagem, bezerro,2
pelagem, bom,5
pelagem, bovino,1
pelagem, brinco,1
pelagem, bula,1
pelagem, capineiro,1
pelagem, carbonato,1
pelagem, chuva,1
pelagem, concentrado,1
pelagem, concentrar,3
pelagem, concentração,2
pelagem, contaminar,1
pelagem, cor,1
pelagem, cruzar,1
pelagem, detergente,1
pelagem, digerir,1
pelagem, droga,1
pelagem, engenharia,1
pelagem, esperar,1
pelagem, fareladar,1
pelagem, fenótipo,1
pelagem, fibra,2
pelagem, forrageira,1
pelagem, forragem,1
pelagem, fêmea,1
pelagem, genoma,1
pelagem, genético,4
pelagem, grande,4
pelagem, heterose,1
pelagem, incidência,1
pelagem, infectante,1
pelagem, infusão,1
pelagem, ingrediente,1
pelagem, interferir,1
pelagem, intoxicação,1
pelagem, leiteiro,1
pelagem, lesão,1
pelagem, limpo,1
pelagem, lixiviados,1
pelagem, macho,1
pelagem, magnésio,1
pelagem, material,1
pelagem, medida,1
pelagem, mestiço,1
pelagem, metacercária,1
pelagem, microbiano,2
pelagem, mineral,2
pelagem, modo,1
pelagem, molecular,1
pelagem, mosca,1
pelagem, mosquicidar,1
pelagem, máximo,2
pelagem, natural,2
pelagem, naturalizar,1
pelagem, nitrato,1
pelagem, nutriente,2
pelagem, odor,1
pelagem, ordenha,2
pelagem, orelha,1
pelagem, organismo,1
pelagem, parasita,1
pelagem, parte,1
pelagem, pasto,1
pelagem, pelar,31
pelagem, pequeno,4
pelagem, perda,1
pelagem, perder,1
pelagem, plantar,1
pelagem, população,3
pelagem, potável,1
pelagem, praga,1
pelagem, principal,2
pelagem, procurar,1
pelagem, proliferação,1
pelagem, prostrar,1
pelagem, proteína,1
pelagem, raça,3
pelagem, ração,3
pelagem, rebanhar,1
pelagem, rebanho,1
pelagem, recomendação,1
pelagem, reprodutivo,1
pelagem, resistente,1
pelagem, resíduo,1
pelagem, risco,1
pelagem, rótulo,1
pelagem, sanitário,1
pelagem, seco,3
pelagem, segregação,1
pelagem, segurar,1
pelagem, silagem,1
pelagem, solo,3
pelagem, solubilizados,1
pelagem, sombrear,1
pelagem, substância,1
pelagem, subtropical,1
pelagem, temperatura,1
pelagem, tratamento,1
pelagem, tremor,1
pelagem, trocar,1
pelagem, tropical,1
pelagem, técnico,1
pelagem, usina,1
pelagem, uterino,1
pelagem, vaca,5
pelagem, vegetação,2
pelagem, veneno,1
pelagem, vitro,1
pelagem, volumoso,2
pelagem, zebuína,1
pelagem, água,5
pelagem, íom,1
pelagem, útero,1
umedecimento, auxiliar,1
umedecimento, baixo,1
umedecimento, chuva,1
umedecimento, orvalho,1
umedecimento, queimada,1
umedecimento, revolvimento,1
umedecimento, solo,1
umedecimento, temperatura,1
umedecimento, vento,1
assepsia, cuidado,1
assepsia, estéril,1
assepsia, frasco,1
sementes, adubar,1
sementes, afetar,1
sementes, alimento,1
sementes, animal,1
sementes, associação,1
sementes, aveia,3
sementes, bactéria,1
sementes, bom,4
sementes, braquiária,5
sementes, caixa,1
sementes, calagem,1
sementes, caule,1
sementes, cerca,2
sementes, certo,1
sementes, chuva,1
sementes, cobertura,2
sementes, colher,1
sementes, cromossomo,1
sementes, cru,1
sementes, densidade,1
sementes, desidratação,1
sementes, dessecação,1
sementes, digestivo,1
sementes, doença,1
sementes, dormência,1
sementes, eficiente,1
sementes, elevar,1
sementes, erosão,1
sementes, erradicar,1
sementes, espécie,1
sementes, fase,2
sementes, fator,1
sementes, fertilizante,1
sementes, fisiológico,1
sementes, floração,1
sementes, florescimento,1
sementes, foliar,1
sementes, forrageira,6
sementes, fosfato,1
sementes, frio,1
sementes, garantir,2
sementes, germinação,8
sementes, gradagem,1
sementes, grande,2
sementes, gênerar,1
sementes, herbicida,1
sementes, híbrido,2
sementes, implantar,1
sementes, inflorescência,2
sementes, invasor,3
sementes, inverno,2
sementes, leguminoso,3
sementes, leiteiro,1
sementes, maturação,1
sementes, mecânico,1
sementes, meio,1
sementes, máquina,1
sementes, mão,1
sementes, método,2
sementes, natural,2
sementes, nitrogênio,1
sementes, objetivo,1
sementes, obra,1
sementes, orgânico,1
sementes, outonal,1
sementes, pastagem,11
sementes, pastejo,1
sementes, pasto,1
sementes, pequeno,7
sementes, planta,3
sementes, plantio,10
sementes, plântula,3
sementes, praga,1
sementes, preparar,1
sementes, principal,1
sementes, procedimento,1
sementes, puro,1
sementes, quebrar,1
sementes, queda,1
sementes, raiz,2
sementes, ressemeadura,2
sementes, reter,1
sementes, ráquis,1
sementes, semeadura,6
sementes, semear,3
sementes, semente,48
sementes, silagem,2
sementes, solo,14
sementes, suficiente,1
sementes, superpastejo,1
sementes, temperatura,2
sementes, teor,1
sementes, topografia,1
sementes, unidade,1
sementes, vaca,1
sementes, vedação,1
sementes, vegetação,1
sementes, veranico,1
sementes, ácidos,1
membro, alto,1
membro, apetite,1
membro, corpo,1
membro, desânimo,1
membro, dor,1
membro, febre,1
membro, pele,1
membro, sintoma,1
dominância, capim,1
estimular, bacteriano,1
estimular, balde,1
estimular, bezerro,5
estimular, bom,1
estimular, circulação,1
estimular, cobertura,1
estimular, concentrado,1
estimular, contaminação,1
estimular, cérebro,1
estimular, descer,1
estimular, desinfecção,1
estimular, desmamar,1
estimular, espécie,1
estimular, hipófise,1
estimular, holandês,1
estimular, hormônio,1
estimular, lamber,1
estimular, leguminoso,1
estimular, lento,2
estimular, mamar,1
estimular, maneira,1
estimular, mestiço,1
estimular, metabolismo,1
estimular, mãe,1
estimular, natural,1
estimular, naturalizar,1
estimular, nitrogênio,1
estimular, objetivo,1
estimular, ordenha,2
estimular, ovário,1
estimular, pastagem,1
estimular, pastejo,1
estimular, pequeno,1
estimular, perfilhamento,1
estimular, precoce,2
estimular, presença,1
estimular, raça,1
estimular, respiração,1
estimular, secar,1
estimular, sistema,1
estimular, solo,1
estimular, teto,2
estimular, tomar,1
estimular, vaca,4
estimular, zebu,1
estimular, zebuína,1
estimular, órgão,1
estéril, assepsia,1
estéril, cuidado,1
estéril, frasco,1
estéril, fêmeo,3
estéril, gêmeo,2
estéril, macho,1
estéril, novilho,1
estéril, rebanho,1
estéril, reprodutivo,1
estéril, sexo,1
estéril, vaca,1
hábito, ancep,1
hábito, animal,2
hábito, ave,1
hábito, bovino,1
hábito, caprino,1
hábito, caule,1
hábito, cespitoso,1
hábito, decumbente,1
hábito, equino,1
hábito, ereto,1
hábito, estolão,1
hábito, exigência,1
hábito, forrageira,1
hábito, grande,2
hábito, meio,1
hábito, ovino,1
hábito, pastagem,1
hábito, pastejo,3
hábito, perene,1
hábito, planta,2
hábito, prostrar,1
hábito, raiz,1
hábito, rama,1
hábito, rasteiro,2
hábito, rodízio,1
hábito, rotativo,2
hábito, solo,1
hábito, verão,1
decomposiçãar, aviário,1
decomposiçãar, cama,1
decomposiçãar, chorumar,1
decomposiçãar, coloração,1
decomposiçãar, compostagem,1
decomposiçãar, escuro,1
decomposiçãar, lixão,1
decomposiçãar, líquido,1
decomposiçãar, mal,1
decomposiçãar, orgânico,1
decomposiçãar, pilha,1
ereta, forrageira,1
telefone, endereço,2
telefone, identificar,1
telefone, material,1
fotossintético, bermuda,1
fotossintético, ciclo,1
fotossintético, estolonífera,1
fotossintético, gramínea,1
fotossintético, perene,1
fotossintético, prostrar,1
fotossintético, rizomatoso,1
fotossintético, subtropical,1
arbusto, animal,2
arbusto, capim,1
arbusto, componente,1
arbusto, cultura,1
arbusto, forragem,1
arbusto, gramínea,1
arbusto, herbáceo,1
arbusto, herbívoro,1
arbusto, leguminoso,3
arbusto, lenhoso,1
arbusto, multiestrato,1
arbusto, nitrogênio,1
arbusto, pastagem,1
arbusto, rasteira,1
arbusto, sistema,3
arbusto, árvore,3
humificação, digestãar,1
humificação, fase,3
humificação, maturação,1
humificação, termofílica,1
fêmea, acasalar,2
fêmea, animal,9
fêmea, artificial,3
fêmea, avó,1
fêmea, bactéria,1
fêmea, baia,1
fêmea, baixo,1
fêmea, bezerro,3
fêmea, bom,5
fêmea, bovino,1
fêmea, citômetro,1
fêmea, cobertura,4
fêmea, cobrir,1
fêmea, corporal,1
fêmea, cruza,1
fêmea, cruzamento,2
fêmea, descartar,1
fêmea, descendente,1
fêmea, desmamar,1
fêmea, distúrbio,1
fêmea, doença,1
fêmea, dose,1
fêmea, embrião,5
fêmea, espermatozoide,3
fêmea, espermático,1
fêmea, estéril,3
fêmea, fertilização,1
fêmea, filho,3
fêmea, fisiologia,1
fêmea, fluxo,1
fêmea, fértil,1
fêmea, fêmeo,10
fêmea, físico,1
fêmea, garantir,1
fêmea, genético,8
fêmea, gestante,1
fêmea, gestação,2
fêmea, gir,1
fêmea, grande,5
fêmea, gêmeo,2
fêmea, gênerar,1
fêmea, heterose,1
fêmea, holandês,1
fêmea, hospedeiro,1
fêmea, infectocontagiosa,1
fêmea, irmão,2
fêmea, lactação,2
fêmea, lactente,2
fêmea, leiteiro,3
fêmea, macho,9
fêmea, manipulação,1
fêmea, medida,1
fêmea, meio,2
fêmea, mestiço,1
fêmea, mineral,2
fêmea, modo,1
fêmea, monta,1
fêmea, morfológico,1
fêmea, mãe,1
fêmea, médio,2
fêmea, natalidade,1
fêmea, novilha,1
fêmea, novilho,4
fêmea, orientar,1
fêmea, ovo,1
fêmea, pasto,2
fêmea, pelar,1
fêmea, perder,1
fêmea, principal,1
fêmea, procedimento,1
fêmea, procurar,2
fêmea, puro,5
fêmea, raça,5
fêmea, rebanhar,4
fêmea, rebanho,4
fêmea, reprodutivo,5
fêmea, reter,1
fêmea, seca,1
fêmea, sexado,1
fêmea, sexo,2
fêmea, sistema,1
fêmea, solo,1
fêmea, solto,1
fêmea, suficiente,1
fêmea, taxa,4
fêmea, tecnificação,1
fêmea, tricros,1
fêmea, técnico,1
fêmea, vaca,8
fêmea, vacar,1
fêmea, variação,1
fêmea, vitamina,1
fêmea, vitro,3
fêmea, zebuína,2
molibdênio, cobalto,1
molibdênio, cobre,1
molibdênio, cromo,1
molibdênio, flúor,1
molibdênio, manganês,1
molibdênio, microelemento,1
molibdênio, silício,1
molibdênio, vanádio,1
bovino, abdômen,1
bovino, acesso,1
bovino, administração,1
bovino, adulto,1
bovino, afetar,1
bovino, agente,7
bovino, agulha,1
bovino, alto,3
bovino, aminar,1
bovino, amônio,1
bovino, anaplasmose,1
bovino, animais,1
bovino, animal,11
bovino, aproveitamento,1
bovino, arrepiar,1
bovino, auxiliar,1
bovino, ave,1
bovino, babesiose,2
bovino, bactéria,2
bovino, baia,1
bovino, barbela,1
bovino, base,3
bovino, bezerro,2
bovino, bom,5
bovino, bovil,3
bovino, bovina,2
bovino, brachiaria,2
bovino, brilho,1
bovino, brizanthar,1
bovino, bula,1
bovino, calcário,1
bovino, calor,1
bovino, calórico,1
bovino, cama,1
bovino, cancerígeno,1
bovino, caprino,1
bovino, carrapaticida,1
bovino, cavalo,3
bovino, cerca,1
bovino, cestoide,2
bovino, cirúrgico,1
bovino, citoplasma,1
bovino, clonagem,1
bovino, cloro,1
bovino, coccidiose,1
bovino, comercial,1
bovino, concentração,2
bovino, consumir,1
bovino, contaminar,2
bovino, coração,1
bovino, corporal,2
bovino, couro,1
bovino, célula,1
bovino, dactylon,1
bovino, decumbem,1
bovino, delgar,1
bovino, derivar,1
bovino, diafragma,1
bovino, diarrear,2
bovino, diarreia,1
bovino, digestão,1
bovino, doador,1
bovino, doença,6
bovino, dolomítico,1
bovino, doméstico,1
bovino, dosagem,1
bovino, dose,1
bovino, eclosão,1
bovino, ectoparasita,1
bovino, edema,1
bovino, efeito,1
bovino, eficiente,3
bovino, eimeriose,1
bovino, elevar,2
bovino, enfermidade,1
bovino, equino,3
bovino, erliquiose,1
bovino, espécie,1
bovino, esterco,1
bovino, estresse,3
bovino, exigência,1
bovino, fasciolose,1
bovino, fase,1
bovino, fisiologia,1
bovino, forrageira,3
bovino, forragem,1
bovino, fêmea,1
bovino, fígado,1
bovino, gamaglobulina,1
bovino, garantir,1
bovino, gayanu,1
bovino, genoma,2
bovino, grande,3
bovino, helminto,2
bovino, homeopatia,1
bovino, humano,3
bovino, hábito,1
bovino, imunidade,1
bovino, imunológico,1
bovino, incidência,1
bovino, infeccioso,1
bovino, infecção,1
bovino, infestar,1
bovino, infestação,1
bovino, inseto,2
bovino, instalação,2
bovino, intestino,1
bovino, intoxicação,1
bovino, inverno,1
bovino, larva,1
bovino, larval,1
bovino, leiteiro,4
bovino, limpo,1
bovino, língua,1
bovino, macho,1
bovino, magnesiano,1
bovino, maneira,1
bovino, material,1
bovino, medida,1
bovino, mestiço,1
bovino, microbiano,1
bovino, mineral,9
bovino, minutiflora,1
bovino, miúdo,1
bovino, molecular,1
bovino, molécular,2
bovino, mutação,1
bovino, máquina,1
bovino, médico,1
bovino, médio,1
bovino, músculo,1
bovino, natural,2
bovino, nitrato,1
bovino, nlemfuensis,1
bovino, norsesquiterpeno,1
bovino, nutritivo,1
bovino, núcleo,1
bovino, objetivo,1
bovino, olho,1
bovino, organismo,1
bovino, ovino,3
bovino, ovo,2
bovino, oócito,1
bovino, panicum,2
bovino, parasita,1
bovino, parasitar,1
bovino, parasitismo,1
bovino, parasitose,1
bovino, parasitária,1
bovino, parasitário,6
bovino, parto,1
bovino, pastagem,2
bovino, pasto,1
bovino, pelar,1
bovino, planta,2
bovino, prever,1
bovino, principal,2
bovino, procedimento,1
bovino, procurar,1
bovino, proliferação,1
bovino, proteína,2
bovino, protozoário,1
bovino, ptaquiloser,1
bovino, purpureum,1
bovino, radiação,1
bovino, raça,1
bovino, rebanho,4
bovino, recomendação,2
bovino, reflexo,1
bovino, resistente,1
bovino, rinotraqueítar,1
bovino, rodízio,1
bovino, ruminal,1
bovino, saginatar,2
bovino, salinidade,1
bovino, samambaia,2
bovino, sanitário,1
bovino, seco,1
bovino, semiáridar,1
bovino, sequenciamento,1
bovino, sintoma,1
bovino, sistema,3
bovino, sombrite,1
bovino, substância,1
bovino, subterrâneo,1
bovino, sugador,1
bovino, suplemento,1
bovino, temperatura,1
bovino, terapêutico,1
bovino, terreno,1
bovino, tratamento,3
bovino, tristeza,5
bovino, tristezar,1
bovino, tuberculose,1
bovino, técnico,1
bovino, térmico,1
bovino, tóxico,2
bovino, unidade,1
bovino, uterino,1
bovino, vaca,1
bovino, vacina,1
