,Term1,Term2
5865,pepsina,iodar
5866,pepsina,cromo
5867,pepsina,rim
5868,certo,vaca
5869,certo,gestante
5870,certo,magro
5871,certo,gestação
5872,vacinação,descongelar
5873,vacinação,oxigênio
5874,vacinação,aquoso
5875,vacinação,ovo
5876,quaternário,pálida
5877,quaternário,pomada
5878,quaternário,babesiose
5879,quaternário,abdômen
5880,salmonelose,perímetro
5881,salmonelose,strigosa
5882,salmonelose,exame
5883,salmonelose,sabão
5884,transgênica,herbívoro
5885,transgênica,vacinador
5886,transgênica,nlemfuensis
5887,transgênica,gênero
5888,prateleira,portador
5889,prateleira,viral
5890,prateleira,ruminal
5891,prateleira,inflamação
5892,parteiro,óxido
5893,parteiro,verme
5894,parteiro,barato
5895,parteiro,textura
5896,arroxear,fertilização
5897,arroxear,prostrar
5898,arroxear,integração
5899,arroxear,distúrbio
5900,reação,nutrientes
5901,reação,medo
5902,reação,distúrbio
5903,reação,magnésio
5904,fotossintético,via
5905,fotossintético,nutrientes
5906,fotossintético,hábito
5907,fotossintético,suplementar
5908,mocha,bastão
5909,mocha,corda
5910,mocha,microbiana
5911,mocha,digestível
5912,velho,hormônio
5913,velho,uterino
5914,velho,obeso
5915,velho,útero
5916,consumidor,microbiana
5917,consumidor,casco
5918,consumidor,contagioso
5919,consumidor,abomaso
5920,cobalto,manganês
5921,cobalto,cobre
5922,cobalto,potássio
5923,cobalto,cloro
5924,fascicular,hábito
5925,fascicular,dactylon
5926,fascicular,arbusto
5927,fascicular,diferem
5928,carbúnculo,hábito
5929,carbúnculo,dactylon
5930,carbúnculo,enxofre
5931,carbúnculo,arbusto
5932,espessura,apetite
5933,espessura,verme
5934,espessura,proporção
5935,espessura,óxido
5936,tomar,ar
5937,tomar,carga
5938,tomar,contaminação
5939,tomar,ácido
5940,radiação,nutrientes
5941,radiação,fertilização
5942,radiação,magnésio
5943,radiação,vitro
5944,rótulo,semiásper
5945,rótulo,perna
5946,rótulo,canaleta
5947,rótulo,óxido
5948,vermífugo,durabilidade
5949,vermífugo,rasteiro
5950,vermífugo,herbicida
5951,vermífugo,transfusão
5952,pele,queda
5953,pele,fetal
5954,pele,desbastar
5955,pele,boca
5956,fenótipo,verme
5957,fenótipo,cobre
5958,fenótipo,óxido
5959,fenótipo,abomaso
5960,telefone,potássio
5961,telefone,traumatismo
5962,telefone,pelagem
5963,telefone,fertilização
5964,periparto,freezer
5965,periparto,sintetizar
5966,periparto,abomaso
5967,periparto,digestível
5968,cruzar,secar
5969,cruzar,anestro
5970,cruzar,excesso
5971,cruzar,gordo
5972,purpureum,ataque
5973,purpureum,rasteiro
5974,purpureum,populaçãar
5975,purpureum,enxofre
5976,gestante,vaca
5977,gestante,magro
5978,gestante,lactação
5979,gestante,gestação
5980,via,queimada
5981,via,diferem
5982,via,suplementar
5983,via,arbusto
5984,incrustação,diagnosticar
5985,incrustação,confinar
5986,incrustação,alagamento
5987,incrustação,chá
5988,instalação,sistema
5989,instalação,principal
5990,instalação,animais
5991,instalação,fator
5992,suficiente,pelar
5993,suficiente,microbiológico
5994,suficiente,orgânico
5995,suficiente,artificial
5996,septicemia,declive
5997,septicemia,somatotropina
5998,septicemia,cobre
5999,septicemia,bicarbonato
6000,macio,via
6001,macio,enxofre
6002,macio,queimada
6003,macio,hábito
6004,bócio,tolerante
6005,bócio,folículo
6006,bócio,erosão
6007,bócio,perfurar
6008,ferrar,lento
6009,ferrar,populaçãar
6010,ferrar,queimada
6011,ferrar,via
6012,biológico,rasteiro
6013,biológico,perene
6014,biológico,série
6015,biológico,cespitoso
6016,teto,concentrar
6017,teto,ração
6018,teto,pé
6019,teto,concentrado
6020,minutiflora,rasteiro
6021,minutiflora,diferem
6022,minutiflora,macrocephala
6023,minutiflora,inflorescência
6024,parasitária,dactylon
6025,parasitária,fertilização
6026,parasitária,queimada
6027,parasitária,aditivo
6028,desfolha,aveia
6029,desfolha,avear
6030,desfolha,gradagem
6031,desfolha,alumínio
6032,subnutrição,nlemfuensis
6033,subnutrição,derivar
6034,subnutrição,carboidrato
6035,subnutrição,rasteiro
6036,clorídrico,arrepiar
6037,clorídrico,mosquicida
6038,clorídrico,morcego
6039,clorídrico,antitóxico
6040,estresse,objetivo
6041,estresse,sanitário
6042,estresse,bovino
6043,estresse,medida
6044,administração,dactylon
6045,administração,cor
6046,administração,diferem
6047,administração,gênerar
6048,ventilação,arbusto
6049,ventilação,cor
6050,ventilação,medo
6051,ventilação,fertilização
6052,acasalar,núcleo
6053,acasalar,fêmeo
6054,acasalar,tricros
6055,acasalar,resistente
6056,sexado,freezer
6057,sexado,muco
6058,sexado,verme
6059,sexado,lesão
6060,tubo,coliforme
6061,tubo,caixa
6062,tubo,montar
6063,tubo,apetite
6064,alta,identificar
6065,alta,médio
6066,alta,rebanho
6067,alta,taxa
6068,pé,gordura
6069,pé,concentrado
6070,pé,teor
6071,pé,proteína
6072,preparar,ácidos
6073,preparar,solo
6074,preparar,capineiro
6075,preparar,método
6076,rotativo,gramínea
6077,rotativo,tropical
6078,rotativo,chuva
6079,rotativo,forrageira
6080,semiárido,dossel
6081,semiárido,cespitoso
6082,semiárido,biológico
6083,semiárido,orvalho
6084,cisteína,escuro
6085,cisteína,abdômen
6086,cisteína,apetite
6087,cisteína,óxido
6088,queimar,fertilização
6089,queimar,nutrientes
6090,queimar,muscular
6091,queimar,dactylon
6092,indesejável,sintetizar
6093,indesejável,microbiana
6094,indesejável,abomaso
6095,indesejável,multípara
6096,desmama,madeira
6097,desmama,montar
6098,desmama,úmido
6099,desmama,coliforme
6100,listeriose,elétrico
6101,listeriose,acesso
6102,listeriose,mole
6103,listeriose,malha
6104,mochar,glóbulo
6105,mochar,inflamação
6106,mochar,infusão
6107,mochar,proteico
6108,metionina,vitro
6109,metionina,cobalto
6110,metionina,pesagem
6111,metionina,potássio
6112,anaeróbia,aceiro
6113,anaeróbia,vampiricida
6114,anaeróbia,palatável
6115,anaeróbia,queimada
6116,gostar,verme
6117,gostar,muco
6118,gostar,mocho
6119,gostar,pescoço
6120,aspersão,lei
6121,aspersão,banho
6122,aspersão,vermifugação
6123,aspersão,abdômen
6124,subcutâneo,fitoterapia
6125,subcutâneo,ingurgitadar
6126,subcutâneo,sintético
6127,subcutâneo,secretor
6128,drenagem,capitata
6129,drenagem,broto
6130,drenagem,ataque
6131,drenagem,gênerar
6132,benzeno,progesterona
6133,benzeno,coma
6134,benzeno,semiaberto
6135,benzeno,quarentena
6136,drenar,estolão
6137,drenar,ataque
6138,drenar,populaçãar
6139,drenar,excremento
6140,cópula,carboidrato
6141,cópula,rasteiro
6142,cópula,elétrica
6143,cópula,hábito
6144,infectividade,capitata
6145,infectividade,beladona
6146,infectividade,ressecamento
6147,infectividade,dactylon
6148,morfológico,verme
6149,morfológico,homeopático
6150,morfológico,oxigênio
6151,morfológico,potássio
6152,pneumonia,mamadeira
6153,pneumonia,textura
6154,pneumonia,freezer
6155,pneumonia,cobre
6156,concha,cobre
6157,concha,ciclo
6158,concha,verme
6159,concha,mensal
6160,manteiguer,terço
6161,manteiguer,financeiro
6162,manteiguer,cobre
6163,manteiguer,concha
6164,lipídio,phaseoloide
6165,lipídio,escorregar
6166,lipídio,arejamento
6167,lipídio,erva
6168,freezer,cobre
6169,freezer,abomaso
6170,freezer,verme
6171,freezer,mensal
6172,apetite,manganês
6173,apetite,óxido
6174,apetite,verme
6175,apetite,cobalto
6176,febril,traje
6177,febril,eletroejaculação
6178,febril,ráquis
6179,febril,monórquidos
6180,descamação,grosso
6181,descamação,reflexo
6182,descamação,dimensionamento
6183,descamação,vapor
6184,freático,arquitetura
6185,freático,alfafal
6186,freático,perfilhamento
6187,freático,forragear
6188,cocho,medida
6189,cocho,genético
6190,cocho,bovino
6191,cocho,água
6192,camisa,papo
6193,camisa,impermeável
6194,camisa,fertilizante
6195,camisa,excreção
6196,baixo,bom
6197,baixo,garantir
6198,baixo,grande
6199,baixo,nutritivo
6200,primavera,gênerar
6201,primavera,regime
6202,primavera,hábito
6203,primavera,estimulante
6204,oxigênio,cobalto
6205,oxigênio,verme
6206,oxigênio,potássio
6207,oxigênio,manganês
6208,aborto,cobalto
6209,aborto,homeopater
6210,aborto,potássio
6211,aborto,herdar
6212,ereto,cespitoso
6213,ereto,hábito
6214,ereto,rasteiro
6215,ereto,decumbens
6216,lixão,colônia
6217,lixão,maculoso
6218,lixão,traje
6219,lixão,sulfô
6220,ráquis,mucunoide
6221,ráquis,veranico
6222,ráquis,estolão
6223,ráquis,estiagem
6224,bezerra,sintético
6225,bezerra,fertilização
6226,bezerra,dactylon
6227,bezerra,fetal
6228,lote,taxa
6229,lote,novilho
6230,lote,corporal
6231,lote,alta
6232,agilidade,potássio
6233,agilidade,liber
6234,agilidade,pelagem
6235,agilidade,aditivo
6236,miíase,olho
6237,miíase,tanchagem
6238,miíase,decumbens
6239,miíase,lento
6240,desinfecção,tecido
6241,desinfecção,precoce
6242,desinfecção,teto
6243,desinfecção,laboratório
6244,escarificaçãar,dossel
6245,escarificaçãar,estolão
6246,escarificaçãar,cespitoso
6247,escarificaçãar,estiagem
6248,usina,visão
6249,usina,pasta
6250,usina,nervoso
6251,usina,implantar
6252,pyramidalis,biológico
6253,pyramidalis,via
6254,pyramidalis,decumbens
6255,pyramidalis,rasteiro
6256,úmer,exigência
6257,úmer,cerca
6258,úmer,perfil
6259,úmer,grande
6260,cordão,prenhe
6261,cordão,procurar
6262,cordão,vitro
6263,cordão,radiação
6264,aranha,ferrar
6265,aranha,lavar
6266,aranha,diluição
6267,aranha,herbicida
6268,mutação,hormônio
6269,mutação,velho
6270,mutação,ordenhador
6271,mutação,balancear
6272,obeso,velho
6273,obeso,útero
6274,obeso,uterino
6275,obeso,exame
6276,zebuínas,sintetizar
6277,zebuínas,freezer
6278,zebuínas,mensal
6279,zebuínas,perna
6280,multiovulação,verme
6281,multiovulação,óxido
6282,multiovulação,oxigênio
6283,multiovulação,coler
6284,couro,diferem
6285,couro,macrocephala
6286,couro,toxina
6287,couro,lento
6288,fossa,estaçãar
6289,fossa,decumbens
6290,fossa,elétrica
6291,fossa,homeopater
6292,dilatação,fertilização
6293,dilatação,montar
6294,dilatação,dactylon
6295,dilatação,recolher
6296,esterqueiro,lesão
6297,esterqueiro,enxofrar
6298,esterqueiro,ruziziensil
6299,esterqueiro,pescoço
6300,pequeno,alto
6301,pequeno,rufião
6302,pequeno,seca
6303,pequeno,exigência
6304,procedimento,cuidado
6305,procedimento,ordenha
6306,procedimento,resíduo
6307,procedimento,leite
6308,icterícia,brizanthar
6309,icterícia,fabricante
6310,icterícia,dactylon
6311,icterícia,espermograma
6312,lactato,medo
6313,lactato,montar
6314,lactato,queda
6315,lactato,suplementar
6316,hectare,dieta
6317,hectare,vaca
6318,hectare,seco
6319,hectare,lactação
6320,feijão,cespitoso
6321,feijão,broto
6322,feijão,desrama
6323,feijão,grão
6324,gasoso,cespitoso
6325,gasoso,biológico
6326,gasoso,dossel
6327,gasoso,estolão
6328,chifre,mocho
6329,chifre,canaleta
6330,chifre,verme
6331,chifre,freezer
6332,brotação,dossel
6333,brotação,argila
6334,brotação,semiárido
6335,brotação,babar
6336,estrôncio,cetose
6337,estrôncio,ginecológico
6338,estrôncio,bastão
6339,estrôncio,estressar
6340,osso,radiação
6341,osso,estolonífera
6342,osso,carrapaticidar
6343,osso,caixa
6344,glóbulo,sobrevivência
6345,glóbulo,cruza
6346,glóbulo,casco
6347,glóbulo,abomaso
6348,ovário,carrapaticidar
6349,ovário,muscular
6350,ovário,acupuntura
6351,ovário,elétrica
6352,equídeo,estiagem
6353,equídeo,balancear
6354,equídeo,perfilhamento
6355,equídeo,replantio
6356,lâmina,coccidiose
6357,lâmina,desmama
6358,lâmina,secador
6359,lâmina,broto
6360,tomada,manganês
6361,tomada,dor
6362,tomada,apetite
6363,tomada,proporção
6364,maturação,decumbens
6365,maturação,suplementar
6366,maturação,nlemfuensis
6367,maturação,rasteiro
6368,absorvível,secretor
6369,absorvível,distúrbio
6370,absorvível,fertilização
6371,absorvível,geladeira
6372,maculoso,enxofrar
6373,maculoso,engorda
6374,maculoso,prolapso
6375,maculoso,ventilação
6376,mourão,aditivo
6377,mourão,andrológico
6378,mourão,engorda
6379,mourão,cloro
6380,alumínio,aveia
6381,alumínio,picar
6382,alumínio,avear
6383,alumínio,gradagem
6384,desidratadar,banho
6385,desidratadar,cobalto
6386,desidratadar,montar
6387,desidratadar,traumatismo
6388,planta,forrageira
6389,planta,pastagem
6390,planta,solo
6391,planta,pastejo
6392,semente,plantio
6393,semente,plantar
6394,semente,solo
6395,semente,gramínea
6396,mucoso,cor
6397,mucoso,hábito
6398,mucoso,dactylon
6399,mucoso,nlemfuensis
6400,associação,adubar
6401,associação,progênie
6402,associação,nitrogênio
6403,associação,superpastejo
6404,carrapato,agente
6405,carrapato,morte
6406,carrapato,doença
6407,carrapato,animal
6408,rufião,pequeno
6409,rufião,exigência
6410,rufião,alto
6411,rufião,maneira
6412,vagina,demanda
6413,vagina,aquoso
6414,vagina,freezer
6415,vagina,óxido
6416,natimorto,vacina
6417,natimorto,examinar
6418,natimorto,molibdênio
6419,natimorto,botijo
6420,desaleitamento,manganês
6421,desaleitamento,desaleitar
6422,desaleitamento,oócito
6423,desaleitamento,apetite
6424,dorso,tamponante
6425,dorso,liber
6426,dorso,obstétrico
6427,dorso,vitro
6428,fermentar,lento
6429,fermentar,medo
6430,fermentar,magnésio
6431,fermentar,dactylon
6432,carreta,estria
6433,carreta,inimigo
6434,carreta,replantio
6435,carreta,estiagem
