,Term1,Term2
4927,leite,melhoradore
4928,leite,mestiço
4929,leite,holandês
4930,quente,estiagem
4931,quente,baixas
4932,quente,lagoa
4933,quente,tanque
4934,quente,dejeto
4935,quente,quentes
4936,quente,faixa
4937,quente,superfície
4938,quente,agrícola
4939,quente,durabilidade
4940,adultos,anormais
4941,adultos,setor
4942,adultos,ovo
4943,adultos,toalha
4944,adultos,conhecer
4945,adultos,ingestão
4946,adultos,medo
4947,adultos,criado
4948,adultos,intramamárias
4949,adultos,ccs
4950,capim,ha
4951,capim,elefante
4952,capim,forragem
4953,capim,cultivar
4954,capim,braquiária
4955,capim,baixada
4956,capim,gramínea
4957,capim,produçõe
4958,capim,pastagen
4959,capim,forrageira
4960,genético,melhoramento
4961,genético,genética
4962,genético,filha
4963,genético,leiteiro
4964,genético,fêmea
4965,genético,animai
4966,genético,provado
4967,genético,heterose
4968,genético,acasalamento
4969,genético,europeu
4970,controle,carrapato
4971,controle,propriedade
4972,controle,infestação
4973,controle,ambiente
4974,controle,tratamento
4975,controle,uma
4976,controle,manqueira
4977,controle,prevenção
4978,controle,cisticercose
4979,controle,estresse
4980,reprodução,manhã
4981,reprodução,magra
4982,reprodução,reprodutivos
4983,reprodução,vacas
4984,reprodução,feto
4985,reprodução,secar
4986,reprodução,normal
4987,reprodução,descida
4988,reprodução,deixar
4989,reprodução,primeiras
4990,mineral,sal
4991,mineral,mistura
4992,mineral,dieta
4993,mineral,consumo
4994,mineral,na
4995,mineral,base
4996,mineral,sódio
4997,mineral,quantidade
4998,mineral,cálcio
4999,mineral,fornecer
5000,mineral,sal
5001,mineral,mistura
5002,mineral,dieta
5003,mineral,consumo
5004,mineral,na
5005,mineral,base
5006,mineral,sódio
5007,mineral,quantidade
5008,mineral,cálcio
5009,mineral,fornecer
5010,coberta,corporais
5011,coberta,vacas
5012,coberta,voluntário
5013,coberta,gestantes
5014,coberta,fundamental
5015,coberta,imunoglobulina
5016,coberta,ordenhada
5017,coberta,reprodutivos
5018,coberta,secagem
5019,coberta,manhã
5020,qualidade,verde
5021,qualidade,digestibilidade
5022,qualidade,adubada
5023,qualidade,andropogon
5024,qualidade,produçõe
5025,qualidade,apresenta
5026,qualidade,ensilagem
5027,qualidade,fermentação
5028,qualidade,fotossensibilização
5029,qualidade,utilizada
5030,misturar,quantos
5031,misturar,dose
5032,misturar,melhorar
5033,misturar,recomendação
5034,misturar,entretanto
5035,misturar,etéreo
5036,misturar,n
5037,misturar,químico
5038,misturar,juntamente
5039,misturar,substituir
5040,leite,vivo
5041,leite,peso
5042,leite,valores
5043,leite,zebu
5044,leite,idade
5045,leite,bezerros
5046,leite,mestiças
5047,leite,melhoradore
5048,leite,mestiço
5049,leite,holandês
5050,sexado,libido
5051,sexado,mãe
5052,sexado,macho
5053,sexado,reprodutor
5054,sexado,espermatozoide
5055,sexado,mocho
5056,sexado,sexo
5057,sexado,avaliar
5058,sexado,rebanhos
5059,sexado,pc
5060,doença,infecciosa
5061,doença,ambiente
5062,doença,os
5063,doença,medida
5064,doença,prevenção
5065,doença,agente
5066,doença,carrapato
5067,doença,mastite
5068,doença,secreçõe
5069,doença,vacina
5070,produção,holandês
5071,produção,cruzamento
5072,produção,valores
5073,produção,gir
5074,produção,zebuínas
5075,produção,guzerá
5076,produção,zebu
5077,produção,raça
5078,produção,sindi
5079,produção,criadores
5080,proteína,bruta
5081,proteína,sódio
5082,proteína,água
5083,proteína,ndt
5084,proteína,ureia
5085,proteína,alimento
5086,proteína,sucedâneos
5087,proteína,gordura
5088,proteína,energia
5089,proteína,cálcio
5090,pesquisa,xaraés
5091,pesquisa,purpureum
5092,pesquisa,embrapa
5093,pesquisa,formadora
5094,pesquisa,bebedouro
5095,pesquisa,mombaça
5096,pesquisa,válida
5097,pesquisa,dactylon
5098,pesquisa,basilisk
5099,pesquisa,alto
5100,resultados,agricultura
5101,resultados,currai
5102,resultados,diversas
5103,resultados,clonagem
5104,resultados,devido
5105,resultados,somatotropina
5106,resultados,será
5107,resultados,boi
5108,resultados,máquina
5109,resultados,operacional
5110,quai,químicas
5111,quai,encontrada
5112,quai,arquitetura
5113,quai,algumas
5114,quai,diversas
5115,quai,currai
5116,quai,cavalos
5117,quai,resposta
5118,quai,declive
5119,quai,fatores
5120,vitro,organismo
5121,vitro,cru
5122,vitro,in
5123,vitro,comportamento
5124,vitro,congelado
5125,vitro,exemplo
5126,vitro,poucos
5127,vitro,dp
5128,vitro,substância
5129,vitro,respeito
5130,animal,vermifugar
5131,animal,in
5132,animal,célula
5133,animal,produzem
5134,animal,organismo
5135,animal,embriõe
5136,animal,comportamento
5137,animal,vitro
5138,animal,dado
5139,animal,somáticas
5140,célula,vermifugar
5141,célula,somáticas
5142,célula,animal
5143,célula,organismo
5144,célula,in
5145,célula,ebv
5146,célula,substância
5147,célula,alteraçõe
5148,célula,diarreia
5149,célula,vitro
5150,lotação,sombreamento
5151,lotação,prestam
5152,lotação,produtividade
5153,lotação,nutricionais
5154,lotação,tóxicas
5155,lotação,cigarrinha
5156,lotação,árvore
5157,lotação,altura
5158,lotação,bebedouro
5159,lotação,agrossilvipastoris
5160,bezerro,novilha
5161,bezerro,vaca
5162,bezerro,idade
5163,bezerro,colostro
5164,bezerro,revacinar
5165,bezerro,lactação
5166,bezerro,peso
5167,bezerro,primeiras
5168,bezerro,gestação
5169,bezerro,melhoradore
5170,silo,chuvas
5171,silo,nutriente
5172,silo,química
5173,silo,alumínio
5174,silo,nitrogênio
5175,silo,sorgo
5176,silo,distribuição
5177,silo,ensilagem
5178,silo,nutritivo
5179,silo,milho
5180,leite,vivo
5181,leite,peso
5182,leite,valores
5183,leite,zebu
5184,leite,idade
5185,leite,bezerros
5186,leite,mestiças
5187,leite,melhoradore
5188,leite,mestiço
5189,leite,holandês
5190,milho,sorgo
5191,milho,ensilagem
5192,milho,verde
5193,milho,nutriente
5194,milho,silagem
5195,milho,elefante
5196,milho,nutritivo
5197,milho,silo
5198,milho,chuvas
5199,milho,crescimento
5200,dejeto,agrícola
5201,dejeto,superfície
5202,dejeto,durabilidade
5203,dejeto,tarefa
5204,dejeto,biológico
5205,dejeto,podendo
5206,dejeto,úmido
5207,dejeto,orgânicos
5208,dejeto,compostagem
5209,dejeto,estiagem
5210,bovino,algumas
5211,bovino,métodos
5212,bovino,recurso
5213,bovino,planejamento
5214,bovino,madeira
5215,bovino,máquina
5216,bovino,biológico
5217,bovino,podendo
5218,bovino,ausência
5219,bovino,resíduos
5220,solo,plantio
5221,solo,sementes
5222,solo,azevém
5223,solo,aveia
5224,solo,semente
5225,solo,formação
5226,solo,semeadura
5227,solo,pastagem
5228,solo,cultura
5229,solo,alfafa
5230,vaca,colostro
5231,vaca,gestação
5232,vaca,gestante
5233,vaca,revacinar
5234,vaca,novilha
5235,vaca,lactação
5236,vaca,parto
5237,vaca,corporal
5238,vaca,primeiras
5239,vaca,alimentação
5240,congelado,clínicos
5241,congelado,econômicos
5242,congelado,utilizado
5243,congelado,mão
5244,congelado,contribuir
5245,congelado,poucos
5246,congelado,cru
5247,congelado,vitro
5248,congelado,exemplo
5249,congelado,pive
5250,bezerro,novilha
5251,bezerro,vaca
5252,bezerro,idade
5253,bezerro,colostro
5254,bezerro,revacinar
5255,bezerro,lactação
5256,bezerro,peso
5257,bezerro,primeiras
5258,bezerro,gestação
5259,bezerro,melhoradore
5260,cio,atraso
5261,cio,parto
5262,cio,identificação
5263,cio,ordenha
5264,cio,inseminação
5265,cio,condição
5266,cio,gestante
5267,cio,problema
5268,cio,serviço
5269,cio,aleitamento
5270,parto,atraso
5271,parto,cio
5272,parto,gestante
5273,parto,colostro
5274,parto,revacinar
5275,parto,ordenha
5276,parto,problema
5277,parto,identificação
5278,parto,vaca
5279,parto,corporal
5280,forrageira,pastagen
5281,forrageira,planta
5282,forrageira,baixada
5283,forrageira,braquiária
5284,forrageira,área
5285,forrageira,azevém
5286,forrageira,pastejo
5287,forrageira,alfafa
5288,forrageira,pastagem
5289,forrageira,gramínea
5290,in,produzem
5291,in,vitro
5292,in,organismo
5293,in,dado
5294,in,embriõe
5295,in,comportamento
5296,in,cru
5297,in,princípios
5298,in,pive
5299,in,respeito
5300,dieta,sódio
5301,dieta,alimento
5302,dieta,base
5303,dieta,consumo
5304,dieta,concentrado
5305,dieta,cálcio
5306,dieta,mistura
5307,dieta,energia
5308,dieta,volumoso
5309,dieta,proibido
5310,alfafa,planta
5311,alfafa,cultura
5312,alfafa,anual
5313,alfafa,azevém
5314,alfafa,região
5315,alfafa,aveia
5316,alfafa,fertilidade
5317,alfafa,irrigação
5318,alfafa,forrageira
5319,alfafa,fenação
5320,nascimento,aleitamento
5321,nascimento,cobrir
5322,nascimento,gestação
5323,nascimento,alimentação
5324,nascimento,reprodutivos
5325,nascimento,fazenda
5326,nascimento,exame
5327,nascimento,gestante
5328,nascimento,manhã
5329,nascimento,sêman
5330,médico,alimentada
5331,médico,ovário
5332,médico,enxertada
5333,médico,placenta
5334,médico,antibiótico
5335,médico,útero
5336,médico,imediatamente
5337,médico,demoram
5338,médico,deixar
5339,médico,apresentar
5340,genético,melhoramento
5341,genético,genética
5342,genético,filha
5343,genético,leiteiro
5344,genético,fêmea
5345,genético,animai
5346,genético,provado
5347,genético,heterose
5348,genético,acasalamento
5349,genético,europeu
5350,formação,azevém
5351,formação,lavoura
5352,formação,crescimento
5353,formação,adubação
5354,formação,aveia
5355,formação,anual
5356,formação,baixada
5357,formação,capineira
5358,formação,planta
5359,formação,corte
5360,linhagen,z
5361,linhagen,aptidão
5362,linhagen,dupla
5363,linhagen,puras
5364,linhagen,selecionado
5365,linhagen,europeia
5366,linhagen,seleção
5367,linhagen,criadores
5368,linhagen,heterose
5369,linhagen,mestiços
5370,produçõe,coast
5371,produçõe,andropogon
5372,produçõe,cynodon
5373,produçõe,cultivare
5374,produçõe,cros
5375,produçõe,nlemfuensis
5376,produçõe,cultivar
5377,produçõe,africana
5378,produçõe,brizantha
5379,produçõe,brachiaria
5380,ebv,processamento
5381,ebv,substância
5382,ebv,somáticas
5383,ebv,babesiose
5384,ebv,quartos
5385,ebv,coccidiose
5386,ebv,seres
5387,ebv,c
5388,ebv,contagem
5389,ebv,microrganismos
5390,raça,cruzamento
5391,raça,zebuínas
5392,raça,holandês
5393,raça,sindi
5394,raça,gir
5395,raça,guzerá
5396,raça,genética
5397,raça,produção
5398,raça,animai
5399,raça,genético
5400,solo,plantio
5401,solo,sementes
5402,solo,azevém
5403,solo,aveia
5404,solo,semente
5405,solo,formação
5406,solo,semeadura
5407,solo,pastagem
5408,solo,cultura
5409,solo,alfafa
5410,leite,vivo
5411,leite,peso
5412,leite,valores
5413,leite,zebu
5414,leite,idade
5415,leite,bezerros
5416,leite,mestiças
5417,leite,melhoradore
5418,leite,mestiço
5419,leite,holandês
5420,espermatozoide,rebanhos
5421,espermatozoide,mãe
5422,espermatozoide,desempenho
5423,espermatozoide,sexado
5424,espermatozoide,receptora
5425,espermatozoide,modelo
5426,espermatozoide,atividade
5427,espermatozoide,estimado
5428,espermatozoide,libido
5429,espermatozoide,avaliar
5430,humanos,rural
5431,humanos,essenciais
5432,humanos,bemestar
5433,humanos,operacional
5434,humanos,modificado
5435,humanos,somatotropina
5436,humanos,indicadores
5437,humanos,produtos
5438,humanos,carne
5439,humanos,genoma
5440,composição,vantagem
5441,composição,desaleitamento
5442,composição,mantença
5443,composição,balancear
5444,composição,leiteiras
5445,composição,diário
5446,composição,precoce
5447,composição,nutrientes
5448,composição,individuais
5449,composição,garantia
5450,degradada,engloba
5451,degradada,saturação
5452,degradada,cultivo
5453,degradada,superpastejo
5454,degradada,profundidade
5455,degradada,compactação
5456,degradada,alumínio
5457,degradada,capimelefante
5458,degradada,sombra
5459,degradada,aaveia
5460,infecçõe,teto
5461,infecçõe,terapia
5462,infecçõe,subclínica
5463,infecçõe,antibiótico
5464,infecçõe,desinfecção
5465,infecçõe,úbere
5466,infecçõe,imediatamente
5467,infecçõe,serviço
5468,infecçõe,secar
5469,infecçõe,condição
5470,mineral,sal
5471,mineral,mistura
5472,mineral,dieta
5473,mineral,consumo
5474,mineral,na
5475,mineral,base
5476,mineral,sódio
5477,mineral,quantidade
5478,mineral,cálcio
5479,mineral,fornecer
5480,ideal,nutricional
5481,ideal,forem
5482,ideal,obter
5483,ideal,orientação
5484,ideal,rotina
5485,ideal,inclinação
5486,ideal,freezer
5487,ideal,sombreado
5488,ideal,las
5489,ideal,teteira
5490,concentrado,dieta
5491,concentrado,base
5492,concentrado,ndt
5493,concentrado,peletizado
5494,concentrado,fornecer
5495,concentrado,mistura
5496,concentrado,volumoso
5497,concentrado,ureia
5498,concentrado,pb
5499,concentrado,sódio
5500,alfafa,planta
5501,alfafa,cultura
5502,alfafa,anual
5503,alfafa,azevém
5504,alfafa,região
5505,alfafa,aveia
5506,alfafa,fertilidade
5507,alfafa,irrigação
5508,alfafa,forrageira
5509,alfafa,fenação
5510,pois,aconselha
5511,pois,oideal
5512,pois,via
5513,pois,pré
5514,pois,vida
5515,pois,caso
5516,pois,feto
5517,pois,manhã
5518,pois,seguinte
5519,pois,voluntário
5520,bezerro,novilha
5521,bezerro,vaca
5522,bezerro,idade
5523,bezerro,colostro
5524,bezerro,revacinar
5525,bezerro,lactação
5526,bezerro,peso
5527,bezerro,primeiras
5528,bezerro,gestação
5529,bezerro,melhoradore
5530,sintoma,diarreia
5531,sintoma,febre
5532,sintoma,secreçõe
5533,sintoma,bovina
5534,sintoma,agente
5535,sintoma,infecção
5536,sintoma,agentes
5537,sintoma,bactéria
5538,sintoma,transmitir
5539,sintoma,causada
5540,adistribuição,direta
5541,adistribuição,lama
5542,adistribuição,aproveitamento
5543,adistribuição,adequado
5544,adistribuição,orgânica
5545,adistribuição,provoca
5546,adistribuição,depende
5547,adistribuição,compostagem
5548,adistribuição,moderada
5549,adistribuição,copa
5550,forrageira,pastagen
5551,forrageira,planta
5552,forrageira,baixada
5553,forrageira,braquiária
5554,forrageira,área
5555,forrageira,azevém
5556,forrageira,pastejo
5557,forrageira,alfafa
5558,forrageira,pastagem
5559,forrageira,gramínea
5560,raçõe,leiteiras
5561,raçõe,fornecido
5562,raçõe,cobalto
5563,raçõe,completa
5564,raçõe,categoria
5565,raçõe,garantia
5566,raçõe,selênio
5567,raçõe,aumento
5568,raçõe,maximizar
5569,raçõe,dura
5570,concentrado,dieta
5571,concentrado,base
5572,concentrado,ndt
5573,concentrado,peletizado
5574,concentrado,fornecer
5575,concentrado,mistura
5576,concentrado,volumoso
5577,concentrado,ureia
5578,concentrado,pb
5579,concentrado,sódio
5580,melhoramento,genético
5581,melhoramento,europeu
5582,melhoramento,leiteiro
5583,melhoramento,animais
5584,melhoramento,rústico
5585,melhoramento,seleção
5586,melhoramento,genética
5587,melhoramento,filha
5588,melhoramento,heterose
5589,melhoramento,acasalamento
5590,fêmea,provado
5591,fêmea,filha
5592,fêmea,touro
5593,fêmea,rebanho
5594,fêmea,genético
5595,fêmea,cria
5596,fêmea,lactaçõe
5597,fêmea,reprodutiva
5598,fêmea,sêman
5599,fêmea,touros
5600,térmico,práticos
5601,térmico,combate
5602,térmico,mosca
5603,térmico,droga
5604,térmico,tanque
5605,térmico,frequência
5606,térmico,lagoa
5607,térmico,êxito
5608,térmico,facilidade
5609,térmico,úmido
5610,cruzamento,zebuínas
5611,cruzamento,sindi
5612,cruzamento,raça
5613,cruzamento,guzerá
5614,cruzamento,gir
5615,cruzamento,animai
5616,cruzamento,heterose
5617,cruzamento,holandês
5618,cruzamento,produção
5619,cruzamento,genética
5620,genético,melhoramento
5621,genético,genética
5622,genético,filha
5623,genético,leiteiro
5624,genético,fêmea
5625,genético,animai
5626,genético,provado
5627,genético,heterose
5628,genético,acasalamento
5629,genético,europeu
5630,tratamento,duração
5631,tratamento,clínica
5632,tratamento,condição
5633,tratamento,carrapato
5634,tratamento,estresse
5635,tratamento,terapia
5636,tratamento,intervalo
5637,tratamento,mastite
5638,tratamento,identificar
5639,tratamento,subclínica
5640,terapia,subclínica
5641,terapia,clínica
5642,terapia,infecçõe
5643,terapia,úbere
5644,terapia,mamária
5645,terapia,teto
5646,terapia,garupa
5647,terapia,imediatamente
5648,terapia,higiene
5649,terapia,glândula
5650,garantia,mínimo
5651,garantia,tratado
5652,garantia,categoria
5653,garantia,estiverem
5654,garantia,completa
5655,garantia,sujos
5656,garantia,desaleitamento
5657,garantia,raçõe
5658,garantia,leiteiras
5659,garantia,níveis
5660,azevém,aveia
5661,azevém,formação
5662,azevém,planta
5663,azevém,anual
5664,azevém,cultura
5665,azevém,alfafa
5666,azevém,adubação
5667,azevém,forrageira
5668,azevém,solo
5669,azevém,lavoura
5670,reação,planejamento
5671,reação,principal
5672,reação,ovo
5673,reação,bezerreiro
5674,reação,interior
5675,reação,madeira
5676,reação,resíduos
5677,reação,mercado
5678,reação,cestoide
5679,reação,recurso
5680,vaca,colostro
5681,vaca,gestação
5682,vaca,gestante
5683,vaca,revacinar
5684,vaca,novilha
5685,vaca,lactação
5686,vaca,parto
5687,vaca,corporal
5688,vaca,primeiras
5689,vaca,alimentação
5690,orgânico,confinamento
5691,orgânico,muitas
5692,orgânico,depende
5693,orgânico,ausência
5694,orgânico,copa
5695,orgânico,orgânicos
5696,orgânico,biológico
5697,orgânico,juntamente
5698,orgânico,compostagem
5699,orgânico,maneira
5700,leite,vivo
5701,leite,peso
5702,leite,valores
5703,leite,zebu
5704,leite,idade
5705,leite,bezerros
5706,leite,mestiças
5707,leite,melhoradore
5708,leite,mestiço
5709,leite,holandês
5710,cultivo,estoloníferas
5711,cultivo,profundidade
5712,cultivo,correção
5713,cultivo,degradada
5714,cultivo,saturação
5715,cultivo,acidez
5716,cultivo,compactação
5717,cultivo,engloba
5718,cultivo,superpastejo
5719,cultivo,arbóreas
5720,cultura,anual
